212792,91450100782114909T,EN,4501,2023,7000.0,13,2015.0,1.0,8500.0,55675.0,43709.0,43709.0,0.0,0.0,0.0,0.0,0.0,43709.0,35602.0,0.0,0.0,7.0,80,0,0,0,5,0,64,0,0,0,5,10,0,0,0,0,0,0,0,12,27,30,1669.0,2
212810,914501000977284195,EN,4501,6599,20000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,22921.0,22921.0,22921.0,48.0,55.0,20628.9,210.0,0.0,0.0,0.0,0.0,398.58,105,0,0,0,42,2,100,4,2,2,20,9,0,0,0,0,0,0,0,0,0,21,1238.0,0
212822,914501030907205292,EN,4501,6560,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,1903.73,1903.73,1510.57,0.0,0.0,1510.57,0.0,393.16,393.16,0.0,0.0,-78.06,16,0,0,0,0,0,16,0,0,0,8,8,0,0,0,0,0,0,0,0,15,16,806.62,0
212839,914501086821280436,EN,4501,3463,5000.0,0,-2147483640.0,-2147483640.0,0.0,3465.03,4184.48,4172.51,0.0,0.0,0.0,0.0,0.0,4117.48,4117.48,55.03,11.98,85.59,38,0,0,0,0,0,32,0,0,0,6,12,0,0,0,0,0,0,0,2,8,7,746.0,5
212842,91450100MA5KAAU070,EN,4501,7320,61680.0,0,-2147483640.0,-2147483640.0,0.0,0.0,647.96,647.96,647.96,0.0,0.0,647.96,0.0,0.0,0.0,0.0,0.0,106.62,6,0,0,0,3,0,6,0,0,0,3,0,0,6,0,2,0,1,3,3,3,6,211.67,6
212848,91450100MA5K9FP54H,EN,4501,6599,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,6224.58,6224.58,6224.58,0.0,0.0,6224.58,0.0,0.0,0.0,0.0,0.0,31.95,39,0,0,0,0,0,37,3,0,2,21,11,0,0,0,0,0,0,0,5,23,8,119.32,4
212851,914501000719793085,EN,4501,2661,5000.0,0,-2147483640.0,-2147483640.0,0.0,27304.0,21418.0,21418.0,0.0,0.0,0.0,0.0,0.0,21418.0,17134.0,0.0,0.0,4122.06,21,0,0,0,2,0,21,1,0,1,4,3,0,2,1,0,0,0,1,3,9,9,120.0,0
212859,914500000811760314,EN,4501,7492,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,6950.61,6950.61,4296.23,0.0,0.0,3646.23,650.0,938.68,938.68,1715.7,0.0,376.19,43,0,0,0,12,1,34,0,0,0,40,3,0,0,0,0,0,0,0,4,33,33,1169.6,2
212869,91450100068896130L,EN,4501,4419,10000.0,0,-2147483640.0,-2147483640.0,0.0,26033.77,26033.77,26033.77,18490.0,0.0,0.0,18490.0,0.0,0.0,0.0,0.0,7543.77,4284.3,77,0,0,0,11,4,74,6,0,6,39,28,67,9,0,0,1,3,5,19,56,32,1541.8,0
212873,91450107090701846D,EN,4501,6513,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,3861.54,3861.54,1409.73,0.0,60.28,1113.6,235.85,1414.29,360.0,1037.52,0.0,-33.59,22,0,0,0,9,0,21,0,0,0,14,6,0,0,0,0,0,0,0,2,17,17,629.31,0
212877,914500003273226186,EN,4501,5449,80000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,64333.0,63486.0,846.8,0.0,0.0,846.8,0.0,63486.0,2438.0,0.0,0.2,-29746.0,141,1,0,0,14,4,132,16,0,16,84,30,0,0,0,0,0,0,0,19,22,59,2740.0,0
212880,91450100729786407B,EN,4501,6511,30000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,37752.36,37752.36,0.0,0.0,0.0,0.0,0.0,30296.35,28463.76,7456.01,0.0,131.57,27,0,0,0,0,0,26,0,0,0,6,21,0,0,0,0,0,0,0,6,15,10,469.96,0
212893,91450100315923432P,EN,4501,6513,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,93.85,93.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.85,0.0,-373.23,3,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,143.0,0
212905,914501000510488214,EN,4501,2661,16764.52,0,-2147483640.0,-2147483640.0,0.0,73977.51,73977.51,73977.51,0.0,0.0,0.0,0.0,0.0,73977.51,51784.26,0.0,0.0,17305.07,40,0,0,0,7,1,40,2,0,2,12,14,0,14,0,0,2,4,8,11,8,9,3467.0,3
